24,4,0.151392,0.023249,0.00630801,0.623775,1,4, 
24,4,0.152092,0.0233486,0.00633719,0.609069,2,4, 
24,4,0.1647,0.0229252,0.0068625,0.573121,3,4, 
24,4,0.16191,0.0221826,0.00674623,0.580065,4,4, 
24,4,0.164271,0.0225151,0.00684462,0.578431,5,4, 
24,4,0.168158,0.0229967,0.0070066,0.565768,6,4, 
24,4,0.15708,0.0231714,0.00654498,0.599265,7,4, 
24,4,0.161125,0.0220335,0.00671354,0.585784,8,4, 
24,4,0.160599,0.0248139,0.00669161,0.586193,9,4, 
24,4,0.164077,0.0233852,0.00683656,0.57884,10,4, 
24,4,0.161278,0.0246559,0.00671992,0.583742,11,4, 
24,4,0.170222,0.0217654,0.0070926,0.564542,12,4, 
24,4,0.157455,0.0222811,0.00656064,0.593954,13,4, 
24,4,0.159929,0.0233524,0.0066637,0.591095,14,4, 
24,4,0.161454,0.0238747,0.00672724,0.587827,15,4, 
24,4,0.161799,0.0235741,0.00674162,0.582108,16,4, 
24,4,0.164489,0.0232447,0.00685371,0.575163,17,4, 
24,4,0.153335,0.0231026,0.00638895,0.616013,18,4, 
24,4,0.157173,0.0228972,0.00654889,0.594363,19,4, 
24,4,0.156998,0.0257702,0.00654158,0.598448,20,4, 
24,4,0.171023,0.0230036,0.00712597,0.562092,21,4, 
24,4,0.169591,0.0222599,0.0070663,0.566176,22,4, 
24,4,0.159374,0.0229258,0.00664058,0.587418,23,4, 
24,4,0.157373,0.023016,0.0065572,0.599673,24,4, 
24,4,0.155187,0.0242649,0.00646613,0.601716,25,4, 
24,4,0.156572,0.0225478,0.00652382,0.600899,26,4, 
24,4,0.156719,0.0243479,0.00652994,0.604984,27,4, 
24,4,0.168109,0.0227119,0.00700455,0.566176,28,4, 
24,4,0.151596,0.0218694,0.00631649,0.614788,29,4, 
24,4,0.170039,0.0241332,0.00708497,0.563317,30,4, 
24,4,0.164132,0.0232752,0.00683882,0.577614,31,4, 
24,4,0.167193,0.0228047,0.00696636,0.569444,32,4, 
24,4,0.163094,0.022492,0.00679557,0.581699,33,4, 
24,4,0.166054,0.0229372,0.00691891,0.573529,34,4, 
24,4,0.172415,0.0226844,0.00718394,0.561683,35,4, 
24,4,0.16384,0.0217891,0.00682666,0.583333,36,4, 
24,4,0.161882,0.0226523,0.00674506,0.579657,37,4, 
24,4,0.158137,0.0244971,0.00658904,0.588644,38,4, 
24,4,0.157568,0.0248274,0.00656533,0.596405,39,4, 
24,4,0.160968,0.0210518,0.00670698,0.589052,40,4, 
24,4,0.155692,0.0221248,0.00648717,0.600082,41,4, 
24,4,0.168062,0.0239334,0.00700257,0.568219,42,4, 
24,4,0.161265,0.0233907,0.00671939,0.589461,43,4, 
24,4,0.169684,0.0234859,0.00707015,0.563725,44,4, 
24,4,0.164572,0.022892,0.00685717,0.583333,45,4, 
24,4,0.161582,0.0231328,0.0067326,0.584967,46,4, 
24,4,0.162951,0.0229635,0.00678964,0.573938,47,4, 
24,4,0.158636,0.0226461,0.00660984,0.593546,48,4, 
24,4,0.166016,0.0233598,0.00691735,0.569444,49,4, 
24,4,0.160934,0.0237199,0.00670559,0.585784,50,4, 
24,4,0.166793,0.023591,0.00694969,0.571895,51,4, 
24,4,0.160907,0.0226518,0.00670448,0.592729,52,4, 
24,4,0.155681,0.0240745,0.00648671,0.60335,53,4, 
24,4,0.164419,0.0223899,0.00685081,0.579657,54,4, 
24,4,0.161421,0.0232955,0.00672588,0.582108,55,4, 
24,4,0.165987,0.0213984,0.00691614,0.57067,56,4, 
24,4,0.154321,0.0230313,0.00643005,0.599673,57,4, 
24,4,0.149724,0.0222305,0.00623849,0.617239,58,4, 
24,4,0.164327,0.0221006,0.00684694,0.573938,59,4, 
24,4,0.164934,0.0220209,0.00687223,0.573121,60,4, 
24,4,0.158466,0.0223665,0.00660273,0.590686,61,4, 
24,4,0.163514,0.023745,0.00681309,0.583333,62,4, 
24,4,0.164309,0.0223813,0.00684621,0.57884,63,4, 
24,4,0.165641,0.0226517,0.00690171,0.571078,64,4, 
24,4,0.160081,0.0219187,0.00667004,0.585376,65,4, 
24,4,0.157316,0.023107,0.00655483,0.597222,66,4, 
24,4,0.158843,0.0233028,0.00661847,0.594771,67,4, 
24,4,0.162654,0.0238136,0.00677727,0.584559,68,4, 
24,4,0.166838,0.02378,0.00695157,0.574755,69,4, 
24,4,0.152454,0.0230563,0.00635226,0.610703,70,4, 
24,4,0.163385,0.0226981,0.00680769,0.583742,71,4, 
24,4,0.163235,0.0230217,0.00680144,0.581291,72,4, 
24,4,0.171022,0.0239914,0.00712593,0.559641,73,4, 
24,4,0.170587,0.0218136,0.0071078,0.558824,74,4, 
24,4,0.157238,0.0235899,0.0065516,0.601307,75,4, 
24,4,0.160255,0.0215969,0.00667728,0.586601,76,4, 
24,4,0.164385,0.0239526,0.00684939,0.57884,77,4, 
24,4,0.165531,0.0242838,0.00689714,0.580065,78,4, 
24,4,0.164304,0.0223632,0.00684601,0.581291,79,4, 
24,4,0.16306,0.0244402,0.00679416,0.581699,80,4, 
24,4,0.156859,0.0218549,0.0065358,0.594363,81,4, 
24,4,0.151494,0.0221872,0.00631227,0.611111,82,4, 
24,4,0.161556,0.0229047,0.00673148,0.581291,83,4, 
24,4,0.156969,0.0225317,0.00654038,0.594771,84,4, 
24,4,0.166333,0.0238152,0.00693052,0.573121,85,4, 
24,4,0.165484,0.0225608,0.00689516,0.573938,86,4, 
24,4,0.166421,0.0244438,0.00693421,0.574346,87,4, 
24,4,0.158491,0.0226546,0.00660379,0.59232,88,4, 
24,4,0.16303,0.0228116,0.0067929,0.582108,89,4, 
24,4,0.165464,0.0220087,0.00689434,0.576389,90,4, 
24,4,0.161289,0.0222342,0.00672037,0.586601,91,4, 
24,4,0.157737,0.0236924,0.00657236,0.595588,92,4, 
24,4,0.166718,0.0227646,0.0069466,0.569036,93,4, 
24,4,0.158626,0.0228049,0.00660943,0.59232,94,4, 
24,4,0.157332,0.0226649,0.00655551,0.59518,95,4, 
24,4,0.159223,0.0237262,0.00663428,0.594771,96,4, 
24,4,0.166836,0.0238248,0.0069515,0.574346,97,4, 
24,4,0.163135,0.0228601,0.0067973,0.583742,98,4, 
24,4,0.165885,0.0233395,0.00691186,0.573529,99,4, 
,,,,,,,,
,,0.161821313,,,,,,
,,0.004974349,,,,,,
,,0.1608412,,,,,,
,,0.1628008,,,,,,
,,0.000980113,,,,,,
,,0.000979487,,,,,,
,,0.001,,,,,,
